year,species,position,Abund,n_transect,Avg_abund_per_transect,Total_abund,rel_abund_by_side
1984,Diadumene lineata,exposed,0,8,0,10080,0
1984,Diadumene lineata,sheltered,0,5,0,6838.6,0
1984,Diatom,exposed,0,8,0,10080,0
1984,Diatom,sheltered,0,5,0,6838.6,0
1984,Diplosoma,exposed,0,8,0,10080,0
1984,Diplosoma,sheltered,0,5,0,6838.6,0
1984,Dumontia concortum,exposed,0,8,0,10080,0
1984,Dumontia concortum,sheltered,0,5,0,6838.6,0
1984,Dynamena pumila,exposed,0,8,0,10080,0
1984,Dynamena pumila,sheltered,0,5,0,6838.6,0
1984,Ectocarpus,exposed,0,8,0,10080,0
1984,Ectocarpus,sheltered,2.5,5,0.5,6838.6,3.66E-04
1984,Elachista fucicola,exposed,0,8,0,10080,0
1984,Elachista fucicola,sheltered,0,5,0,6838.6,0
1984,Electra pilosa,exposed,0,8,0,10080,0
1984,Electra pilosa,sheltered,0,5,0,6838.6,0
1984,Erythrotrichia carnea,exposed,2,8,0.25,10080,1.98E-04
1984,Erythrotrichia carnea,sheltered,0,5,0,6838.6,0
1984,Euthora cristata,exposed,0,8,0,10080,0
1984,Euthora cristata,sheltered,0,5,0,6838.6,0
1984,Fucus (canopy),exposed,178,8,22.25,10080,0.01765873
1984,Fucus (canopy),sheltered,30,5,6,6838.6,0.004386863
1984,Fucus (primary),exposed,168,8,21,10080,0.016666667
1984,Fucus (primary),sheltered,45,5,9,6838.6,0.006580294
1984,Fucus distichus (canopy),exposed,1068,8,133.5,10080,0.105952381
1984,Fucus distichus (canopy),sheltered,186.5,5,37.3,6838.6,0.027271664
1984,Fucus spiralis (canopy),exposed,5,8,0.625,10080,4.96E-04
1984,Fucus spiralis (canopy),sheltered,70,5,14,6838.6,0.010236013
1984,Fucus vesiculosus (canopy),exposed,24.5,8,3.0625,10080,0.002430556
1984,Fucus vesiculosus (canopy),sheltered,286,5,57.2,6838.6,0.041821425
1984,Giffordia granulosa,exposed,2,8,0.25,10080,1.98E-04
1984,Halichondria,exposed,0,8,0,10080,0
1984,Halichondria,sheltered,40,5,8,6838.6,0.00584915
1984,Hiatella arctica,exposed,0,8,0,10080,0
1984,Hiatella arctica,sheltered,0,5,0,6838.6,0
1984,Hildenbrandia rubra,exposed,433.5,8,54.1875,10080,0.043005952
1984,Hildenbrandia rubra,sheltered,348.6,5,69.72,6838.6,0.050975346
1984,Hippothoa hyalina,exposed,0,8,0,10080,0
1984,Hippothoa hyalina,sheltered,0,5,0,6838.6,0
1984,Leathesia marina,exposed,1,8,0.125,10080,9.92E-05
1984,Leathesia marina,sheltered,0,5,0,6838.6,0
1984,Lithophyllum,exposed,128,8,16,10080,0.012698413
1984,Little round green things,exposed,72.5,8,9.0625,10080,0.00719246
1984,Little round green things,sheltered,50.5,5,10.1,6838.6,0.007384552
1984,Mastocarpus stellatus (canopy),exposed,476,8,59.5,10080,0.047222222
1984,Mastocarpus stellatus (canopy),sheltered,437,5,87.4,6838.6,0.063901968
1984,Mastocarpus stellatus (crust),exposed,22,8,2.75,10080,0.00218254
1984,Mastocarpus stellatus (crust),sheltered,39,5,7.8,6838.6,0.005702922
1984,Mastocarpus stellatus (primary),exposed,64,8,8,10080,0.006349206
1984,Mastocarpus stellatus (primary),sheltered,0,5,0,6838.6,0
1984,Membranipora membranacea,exposed,0,8,0,10080,0
1984,Membranipora membranacea,sheltered,0,5,0,6838.6,0
1984,Metridium senile,exposed,0,8,0,10080,0
1984,Metridium senile,sheltered,2.5,5,0.5,6838.6,3.66E-04
1984,Modiolus modiolus,exposed,45,8,5.625,10080,0.004464286
1984,Modiolus modiolus,sheltered,99.5,5,19.9,6838.6,0.014549762
1984,Monostroma,exposed,0,8,0,10080,0
1984,Monostroma,sheltered,0,5,0,6838.6,0
1984,Mytilus edulis,exposed,1059,8,132.375,10080,0.105059524
1984,Mytilus edulis,sheltered,461.5,5,92.3,6838.6,0.067484573
1984,Nemalion helminthoides,exposed,0,8,0,10080,0
1984,Nemalion helminthoides,sheltered,0,5,0,6838.6,0
1984,Palmaria palmata,exposed,0,8,0,10080,0
1984,Palmaria palmata,sheltered,0,5,0,6838.6,0
1984,Palmellococcus,exposed,0,8,0,10080,0
1984,Palmellococcus,sheltered,0,5,0,6838.6,0
1984,Petalonia fascia,exposed,0,8,0,10080,0
1984,Petalonia fascia,sheltered,0,5,0,6838.6,0
1984,Phymatolithon lenormandii,exposed,2,8,0.25,10080,1.98E-04
1984,Phymatolithon lenormandii,sheltered,1.5,5,0.3,6838.6,2.19E-04
1984,Plumaria plumosa,exposed,0,8,0,10080,0
1984,Plumaria plumosa,sheltered,0,5,0,6838.6,0
1984,Polysiphonia (canopy),exposed,0,8,0,10080,0
1984,Polysiphonia (canopy),sheltered,2,5,0.4,6838.6,2.92E-04
1984,Porphyra,exposed,3,8,0.375,10080,2.98E-04
1984,Porphyra,sheltered,0,5,0,6838.6,0
1984,Prasiola stipitata,exposed,168,8,21,10080,0.016666667
1984,Prasiola stipitata,sheltered,87.5,5,17.5,6838.6,0.012795017
1984,Ptilota serrata,exposed,0,8,0,10080,0
1984,Ptilota serrata,sheltered,0,5,0,6838.6,0
1984,Pylaiella littoralis,exposed,3,8,0.375,10080,2.98E-04
1984,Pylaiella littoralis,sheltered,0,5,0,6838.6,0
1984,Ralfsia,exposed,98,8,12.25,10080,0.009722222
1984,Ralfsia,sheltered,12.5,5,2.5,6838.6,0.00182786
1984,Rhizoclonium tortuosum,exposed,2,8,0.25,10080,1.98E-04
1984,Rhizoclonium tortuosum,sheltered,10.5,5,2.1,6838.6,0.001535402
1984,Saccharina latissima (canopy),exposed,0.5,8,0.0625,10080,4.96E-05
1984,Saccharina latissima (canopy),sheltered,0,5,0,6838.6,0
1984,Saccharina latissima (primary),exposed,0,8,0,10080,0
1984,Saccharina latissima (primary),sheltered,0,5,0,6838.6,0
1984,Schizoporella unicornis,exposed,0,8,0,10080,0
1984,Schizoporella unicornis,sheltered,0,5,0,6838.6,0
1984,Scytosiphon lomentaria,exposed,0,8,0,10080,0
1984,Scytosiphon lomentaria,sheltered,0,5,0,6838.6,0
1984,Semibalanus balanoides,exposed,1915,8,239.375,10080,0.189980159
1984,Semibalanus balanoides,sheltered,961,5,192.2,6838.6,0.140525839
1984,Semibalanus balanoides (dead),exposed,0,8,0,10080,0
1984,Semibalanus balanoides (dead),sheltered,0,5,0,6838.6,0
1984,Shell hash,exposed,0,8,0,10080,0
1984,Shell hash,sheltered,0,5,0,6838.6,0
1984,Sphacelaria,exposed,0,8,0,10080,0
1984,Sphacelaria,sheltered,0,5,0,6838.6,0
1984,Spongomorpha aeruginosa,exposed,3,8,0.375,10080,2.98E-04
1984,Spongomorpha aeruginosa,sheltered,0,5,0,6838.6,0
1984,Ulva intestinalis,exposed,0,8,0,10080,0
1984,Ulva intestinalis,sheltered,0.5,5,0.1,6838.6,7.31E-05
1984,Ulva lactuca,exposed,32,8,4,10080,0.003174603
1984,Ulva lactuca,sheltered,9,5,1.8,6838.6,0.001316059
1984,Verrucaria,exposed,228,8,28.5,10080,0.022619048
1984,Verrucaria,sheltered,34.5,5,6.9,6838.6,0.005044892
1984,Vertebrata lanosa,exposed,0,8,0,10080,0
1984,Vertebrata lanosa,sheltered,0,5,0,6838.6,0
1985,Acrosiphonia,exposed,0,8,0,10233.375,0
1985,Acrosiphonia,sheltered,0,8,0,11096.1,0
1985,Ahnfeltia plicata,exposed,0,8,0,10233.375,0
1985,Ahnfeltia plicata,sheltered,0,8,0,11096.1,0
1985,Alaria esculenta (canopy),exposed,0,8,0,10233.375,0
1985,Alaria esculenta (canopy),sheltered,0,8,0,11096.1,0
1985,Alaria esculenta (primary),exposed,0,8,0,10233.375,0
1985,Alaria esculenta (primary),sheltered,0,8,0,11096.1,0
1985,Anomia simplex,exposed,0,8,0,10233.375,0
1985,Anomia simplex,sheltered,0,8,0,11096.1,0
1985,Antithamnion,exposed,0,8,0,10233.375,0
1985,Antithamnion,sheltered,0,8,0,11096.1,0
1985,Aplidium,exposed,0,8,0,10233.375,0
1985,Aplidium,sheltered,0,8,0,11096.1,0
1985,Arthopyrenia,exposed,0.5,8,0.0625,10233.375,4.89E-05
1985,Arthopyrenia,sheltered,113.54,8,14.1925,11096.1,0.010232424
1985,Ascophyllum nodosum (canopy),exposed,974,8,121.75,10233.375,0.095178766
1985,Ascophyllum nodosum (canopy),sheltered,2350.9,8,293.8625,11096.1,0.211867233
1985,Ascophyllum nodosum (primary),exposed,0,8,0,10233.375,0
1985,Ascophyllum nodosum (primary),sheltered,98,8,12.25,11096.1,0.008831932
1985,Audouinella,exposed,0,8,0,10233.375,0
1985,Audouinella,sheltered,0,8,0,11096.1,0
1985,Bangia atropurpurea,sheltered,0,8,0,11096.1,0
1985,Bare rock,exposed,300,8,37.5,10233.375,0.029315842
1985,Bare rock,sheltered,300,8,37.5,11096.1,0.027036526
1985,Black zone,exposed,171,8,21.375,10233.375,0.01671003
1985,Black zone,sheltered,329.6,8,41.2,11096.1,0.02970413
1985,Bonnemaisonia hamifera (Trailiella phase),exposed,0,8,0,10233.375,0
1985,Bonnemaisonia hamifera (Trailiella phase),sheltered,0,8,0,11096.1,0
1985,Botrylloides violaceus,exposed,0,8,0,10233.375,0
1985,Botrylloides violaceus,sheltered,0,8,0,11096.1,0
1985,Botryllus schlosseri,exposed,0,8,0,10233.375,0
1985,Botryllus schlosseri,sheltered,0,8,0,11096.1,0
1985,Brown ground,exposed,0,8,0,10233.375,0
1985,Brown ground,sheltered,0,8,0,11096.1,0
1985,Ceramium virgatum (canopy),exposed,271.75,8,33.96875,10233.375,0.026555266
1985,Ceramium virgatum (canopy),sheltered,62.8,8,7.85,11096.1,0.005659646
1985,Ceramium virgatum (primary),exposed,0,8,0,10233.375,0
1985,Ceramium virgatum (primary),sheltered,0,8,0,11096.1,0
1985,Chaetomorpha,exposed,0,8,0,10233.375,0
1985,Chaetomorpha,sheltered,1,8,0.125,11096.1,9.01E-05
1985,Chondrus crispus (canopy),exposed,916.5,8,114.5625,10233.375,0.089559896
1985,Chondrus crispus (canopy),sheltered,1264.9,8,158.1125,11096.1,0.113995007
1985,Chondrus crispus (primary),exposed,197.75,8,24.71875,10233.375,0.019324026
1985,Chondrus crispus (primary),sheltered,48.47,8,6.05875,11096.1,0.004368201
1985,Chorda filum,exposed,0,8,0,10233.375,0
1985,Chorda filum,sheltered,0,8,0,11096.1,0
1985,Chordaria flagelliformis,exposed,0,8,0,10233.375,0
1985,Chordaria flagelliformis,sheltered,0,8,0,11096.1,0
1985,Cladophora,exposed,17,8,2.125,10233.375,0.001661231
1985,Cladophora,sheltered,0,8,0,11096.1,0
1985,Clathromorphum circumscriptum,exposed,0,8,0,10233.375,0
1985,Clathromorphum circumscriptum,sheltered,0,8,0,11096.1,0
1985,Codium fragile (canopy),exposed,0,8,0,10233.375,0
1985,Codium fragile (canopy),sheltered,0,8,0,11096.1,0
1985,Codium fragile (primary),exposed,0,8,0,10233.375,0
1985,Codium fragile (primary),sheltered,0,8,0,11096.1,0
1985,Corallina officinalis,exposed,63,8,7.875,10233.375,0.006156327
1985,Corallina officinalis,sheltered,116,8,14.5,11096.1,0.010454124
1985,Coralline (crust),exposed,306.125,8,38.265625,10233.375,0.029914373
1985,Coralline (crust),sheltered,334.2,8,41.775,11096.1,0.03011869
1985,Cryptosula pallasiana,exposed,0,8,0,10233.375,0
1985,Cryptosula pallasiana,sheltered,26,8,3.25,11096.1,0.002343166
1985,Cyanobacteria,exposed,100.6,8,12.575,10233.375,0.009830579
1985,Cyanobacteria,sheltered,292,8,36.5,11096.1,0.026315552
1985,Cystoclonium purpureum,exposed,0,8,0,10233.375,0
1985,Cystoclonium purpureum,sheltered,0,8,0,11096.1,0
1985,Devaleraea ramentacea,exposed,0,8,0,10233.375,0
1985,Devaleraea ramentacea,sheltered,0,8,0,11096.1,0
1985,Diadumene lineata,exposed,0,8,0,10233.375,0
1985,Diadumene lineata,sheltered,0,8,0,11096.1,0
1985,Diatom,exposed,5,8,0.625,10233.375,4.89E-04
1985,Diatom,sheltered,0,8,0,11096.1,0
1985,Diplosoma,exposed,0,8,0,10233.375,0
1985,Diplosoma,sheltered,0,8,0,11096.1,0
1985,Dumontia concortum,exposed,0,8,0,10233.375,0
1985,Dumontia concortum,sheltered,0,8,0,11096.1,0
1985,Dynamena pumila,exposed,0,8,0,10233.375,0
1985,Dynamena pumila,sheltered,0,8,0,11096.1,0
1985,Ectocarpus,exposed,0,8,0,10233.375,0
1985,Ectocarpus,sheltered,0,8,0,11096.1,0
1985,Elachista fucicola,exposed,27,8,3.375,10233.375,0.002638426
1985,Elachista fucicola,sheltered,101,8,12.625,11096.1,0.009102297
1985,Electra pilosa,exposed,0,8,0,10233.375,0
1985,Electra pilosa,sheltered,0,8,0,11096.1,0
1985,Erythrotrichia carnea,exposed,0,8,0,10233.375,0
1985,Erythrotrichia carnea,sheltered,0,8,0,11096.1,0
1985,Euthora cristata,exposed,0,8,0,10233.375,0
1985,Euthora cristata,sheltered,0,8,0,11096.1,0
1985,Fucus (canopy),exposed,149,8,18.625,10233.375,0.014560201
1985,Fucus (canopy),sheltered,37.2,8,4.65,11096.1,0.003352529
1985,Fucus (primary),exposed,17.5,8,2.1875,10233.375,0.001710091
1985,Fucus (primary),sheltered,10,8,1.25,11096.1,9.01E-04
1985,Fucus distichus (canopy),exposed,928.95,8,116.11875,10233.375,0.090776503
1985,Fucus distichus (canopy),sheltered,227.7,8,28.4625,11096.1,0.020520723
1985,Fucus spiralis (canopy),exposed,143,8,17.875,10233.375,0.013973884
1985,Fucus spiralis (canopy),sheltered,236,8,29.5,11096.1,0.021268734
1985,Fucus vesiculosus (canopy),exposed,58.3,8,7.2875,10233.375,0.005697045
1985,Fucus vesiculosus (canopy),sheltered,250.8,8,31.35,11096.1,0.022602536
1985,Halichondria,exposed,0,8,0,10233.375,0
1985,Halichondria,sheltered,79,8,9.875,11096.1,0.007119619
1985,Hiatella arctica,exposed,0,8,0,10233.375,0
1985,Hiatella arctica,sheltered,0,8,0,11096.1,0
1985,Hildenbrandia rubra,exposed,1087,8,135.875,10233.375,0.106221066
1985,Hildenbrandia rubra,sheltered,1239.6,8,154.95,11096.1,0.111714927
1985,Hippothoa hyalina,exposed,0,8,0,10233.375,0
1985,Hippothoa hyalina,sheltered,0,8,0,11096.1,0
1985,Leathesia marina,exposed,0,8,0,10233.375,0
1985,Leathesia marina,sheltered,36.9,8,4.6125,11096.1,0.003325493
1985,Little round green things,exposed,58,8,7.25,10233.375,0.005667729
1985,Little round green things,sheltered,0,8,0,11096.1,0
1985,Mastocarpus stellatus (canopy),exposed,729.15,8,91.14375,10233.375,0.071252153
1985,Mastocarpus stellatus (canopy),sheltered,361.4,8,45.175,11096.1,0.032570002
1985,Mastocarpus stellatus (crust),exposed,82,8,10.25,10233.375,0.008012997
1985,Mastocarpus stellatus (crust),sheltered,0,8,0,11096.1,0
1985,Mastocarpus stellatus (primary),exposed,70,8,8.75,10233.375,0.006840363
1985,Mastocarpus stellatus (primary),sheltered,52.84,8,6.605,11096.1,0.004762034
1985,Membranipora membranacea,exposed,0,8,0,10233.375,0
1985,Membranipora membranacea,sheltered,0,8,0,11096.1,0
1985,Metridium senile,exposed,0,8,0,10233.375,0
1985,Metridium senile,sheltered,1.5,8,0.1875,11096.1,1.35E-04
1985,Modiolus modiolus,exposed,237,8,29.625,10233.375,0.023159515
1985,Modiolus modiolus,sheltered,73,8,9.125,11096.1,0.006578888
1985,Monostroma,exposed,0,8,0,10233.375,0
1985,Monostroma,sheltered,0,8,0,11096.1,0
1985,Mytilus edulis,exposed,933,8,116.625,10233.375,0.091172267
1985,Mytilus edulis,sheltered,742.15,8,92.76875,11096.1,0.06688386
1985,Nemalion helminthoides,exposed,0,8,0,10233.375,0
1985,Nemalion helminthoides,sheltered,0,8,0,11096.1,0
1985,Palmaria palmata,exposed,0,8,0,10233.375,0
1985,Palmaria palmata,sheltered,0,8,0,11096.1,0
1985,Palmellococcus,exposed,0,8,0,10233.375,0
1985,Palmellococcus,sheltered,0,8,0,11096.1,0
1985,Petalonia fascia,exposed,0,8,0,10233.375,0
1985,Petalonia fascia,sheltered,0,8,0,11096.1,0
1985,Phymatolithon lenormandii,exposed,283,8,35.375,10233.375,0.027654611
1985,Phymatolithon lenormandii,sheltered,155,8,19.375,11096.1,0.013968872
1985,Plumaria plumosa,exposed,2,8,0.25,10233.375,1.95E-04
1985,Plumaria plumosa,sheltered,0.5,8,0.0625,11096.1,4.51E-05
1985,Polysiphonia (canopy),exposed,40,8,5,10233.375,0.003908779
1985,Polysiphonia (canopy),sheltered,265,8,33.125,11096.1,0.023882265
1985,Porphyra,exposed,8,8,1,10233.375,7.82E-04
1985,Porphyra,sheltered,30,8,3.75,11096.1,0.002703653
1985,Prasiola stipitata,exposed,0,8,0,10233.375,0
1985,Prasiola stipitata,sheltered,124,8,15.5,11096.1,0.011175098
1985,Ptilota serrata,exposed,0,8,0,10233.375,0
1985,Ptilota serrata,sheltered,0,8,0,11096.1,0
1985,Pylaiella littoralis,exposed,0,8,0,10233.375,0
1985,Pylaiella littoralis,sheltered,0,8,0,11096.1,0
1985,Ralfsia,exposed,45,8,5.625,10233.375,0.004397376
1985,Ralfsia,sheltered,99,8,12.375,11096.1,0.008922054
1985,Rhizoclonium tortuosum,exposed,2,8,0.25,10233.375,1.95E-04
1985,Rhizoclonium tortuosum,sheltered,229.1,8,28.6375,11096.1,0.020646894
1985,Saccharina latissima (canopy),exposed,0,8,0,10233.375,0
1985,Saccharina latissima (canopy),sheltered,0.5,8,0.0625,11096.1,4.51E-05
1985,Saccharina latissima (primary),exposed,0,8,0,10233.375,0
1985,Saccharina latissima (primary),sheltered,0,8,0,11096.1,0
1985,Saccorhiza dermatodea,sheltered,0,8,0,11096.1,0
1985,Schizoporella unicornis,exposed,0,8,0,10233.375,0
1985,Schizoporella unicornis,sheltered,0,8,0,11096.1,0
1985,Scytosiphon lomentaria,exposed,0,8,0,10233.375,0
1985,Scytosiphon lomentaria,sheltered,1.1,8,0.1375,11096.1,9.91E-05
1985,Semibalanus balanoides,exposed,1463,8,182.875,10233.375,0.142963587
1985,Semibalanus balanoides,sheltered,986.1,8,123.2625,11096.1,0.088869062
1985,Semibalanus balanoides (dead),exposed,0,8,0,10233.375,0
1985,Semibalanus balanoides (dead),sheltered,0,8,0,11096.1,0
1985,Shell hash,exposed,0,8,0,10233.375,0
1985,Shell hash,sheltered,25,8,3.125,11096.1,0.002253044
1985,Sphacelaria,exposed,0,8,0,10233.375,0
1985,Sphacelaria,sheltered,0,8,0,11096.1,0
1985,Spongomorpha aeruginosa,exposed,0,8,0,10233.375,0
1985,Spongomorpha aeruginosa,sheltered,0,8,0,11096.1,0
1985,Ulva intestinalis,exposed,56,8,7,10233.375,0.00547229
1985,Ulva intestinalis,sheltered,87.9,8,10.9875,11096.1,0.007921702
1985,Ulva lactuca,exposed,26.5,8,3.3125,10233.375,0.002589566
1985,Ulva lactuca,sheltered,42.94,8,5.3675,11096.1,0.003869828
1985,Verrucaria,exposed,464.75,8,58.09375,10233.375,0.045415125
1985,Verrucaria,sheltered,263.46,8,32.9325,11096.1,0.023743477
1986,Acrosiphonia,exposed,0,8,0,11357,0
1986,Acrosiphonia,sheltered,0,7,0,10936.5,0
1986,Ahnfeltia plicata,exposed,0,8,0,11357,0
1986,Ahnfeltia plicata,sheltered,0,7,0,10936.5,0
1986,Alaria esculenta (canopy),exposed,0,8,0,11357,0
1986,Alaria esculenta (canopy),sheltered,0,7,0,10936.5,0
1986,Alaria esculenta (primary),exposed,0,8,0,11357,0
1986,Alaria esculenta (primary),sheltered,0,7,0,10936.5,0
1986,Anomia simplex,exposed,0,8,0,11357,0
1986,Anomia simplex,sheltered,0,7,0,10936.5,0
1986,Antithamnion,exposed,0,8,0,11357,0
1986,Antithamnion,sheltered,0,7,0,10936.5,0
1986,Aplidium,exposed,0,8,0,11357,0
1986,Aplidium,sheltered,0,7,0,10936.5,0
1986,Arthopyrenia,exposed,0,8,0,11357,0
1986,Arthopyrenia,sheltered,0,7,0,10936.5,0
1986,Ascophyllum nodosum (canopy),exposed,448,8,56,11357,0.039447037
1986,Ascophyllum nodosum (canopy),sheltered,2002,7,286,10936.5,0.183056737
1986,Ascophyllum nodosum (primary),exposed,0,8,0,11357,0
1986,Ascophyllum nodosum (primary),sheltered,28,7,4,10936.5,0.002560234
1986,Audouinella,exposed,0,8,0,11357,0
1986,Audouinella,sheltered,0,7,0,10936.5,0
1986,Bare rock,exposed,713,8,89.125,11357,0.062780664
1986,Bare rock,sheltered,1690,7,241.4285714,10936.5,0.154528414
1986,Black zone,exposed,665,8,83.125,11357,0.058554196
1986,Black zone,sheltered,453,7,64.71428571,10936.5,0.04142093
1986,Bonnemaisonia hamifera (Trailiella phase),exposed,0,8,0,11357,0
1986,Bonnemaisonia hamifera (Trailiella phase),sheltered,0,7,0,10936.5,0
1986,Botrylloides violaceus,exposed,0,8,0,11357,0
1986,Botrylloides violaceus,sheltered,0,7,0,10936.5,0
1986,Botryllus schlosseri,exposed,0,8,0,11357,0
1986,Botryllus schlosseri,sheltered,0,7,0,10936.5,0
1986,Brown ground,exposed,0,8,0,11357,0
1986,Brown ground,sheltered,0,7,0,10936.5,0
1986,Ceramium virgatum (canopy),exposed,288,8,36,11357,0.02535881
1986,Ceramium virgatum (canopy),sheltered,6,7,0.857142857,10936.5,5.49E-04
1986,Ceramium virgatum (primary),exposed,0,8,0,11357,0
1986,Ceramium virgatum (primary),sheltered,0,7,0,10936.5,0
1986,Chaetomorpha,exposed,5,8,0.625,11357,4.40E-04
1986,Chaetomorpha,sheltered,0,7,0,10936.5,0
1986,Chondrus crispus (canopy),exposed,571,8,71.375,11357,0.050277362
1986,Chondrus crispus (canopy),sheltered,873.5,7,124.7857143,10936.5,0.07987016
1986,Chondrus crispus (primary),exposed,15,8,1.875,11357,0.001320771
1986,Chondrus crispus (primary),sheltered,15,7,2.142857143,10936.5,0.001371554
1986,Chorda filum,exposed,0,8,0,11357,0
1986,Chorda filum,sheltered,0,7,0,10936.5,0
1986,Chordaria flagelliformis,exposed,0,8,0,11357,0
1986,Chordaria flagelliformis,sheltered,0,7,0,10936.5,0
1986,Cladophora,exposed,0,8,0,11357,0
1986,Cladophora,sheltered,11,7,1.571428571,10936.5,0.001005806
1986,Clathromorphum circumscriptum,exposed,0,8,0,11357,0
1986,Clathromorphum circumscriptum,sheltered,0,7,0,10936.5,0
1986,Codium fragile (canopy),exposed,0,8,0,11357,0
1986,Codium fragile (canopy),sheltered,0,7,0,10936.5,0
1986,Codium fragile (primary),exposed,0,8,0,11357,0
1986,Codium fragile (primary),sheltered,0,7,0,10936.5,0
1986,Corallina officinalis,exposed,45,8,5.625,11357,0.003962314
1986,Corallina officinalis,sheltered,5,7,0.714285714,10936.5,4.57E-04
1986,Coralline (crust),exposed,30,8,3.75,11357,0.002641543
1986,Coralline (crust),sheltered,155.5,7,22.21428571,10936.5,0.014218443
1986,Cryptosula pallasiana,exposed,0,8,0,11357,0
1986,Cryptosula pallasiana,sheltered,0,7,0,10936.5,0
1986,Cyanobacteria,exposed,135,8,16.875,11357,0.011886942
1986,Cyanobacteria,sheltered,600,7,85.71428571,10936.5,0.054862159
1986,Cystoclonium purpureum,exposed,5,8,0.625,11357,4.40E-04
1986,Cystoclonium purpureum,sheltered,0,7,0,10936.5,0
1986,Devaleraea ramentacea,exposed,0,8,0,11357,0
1986,Devaleraea ramentacea,sheltered,0,7,0,10936.5,0
1986,Diadumene lineata,exposed,0,8,0,11357,0
1986,Diadumene lineata,sheltered,0,7,0,10936.5,0
1986,Diatom,exposed,0,8,0,11357,0
1986,Diatom,sheltered,0,7,0,10936.5,0
1986,Diplosoma,exposed,0,8,0,11357,0
1986,Diplosoma,sheltered,0,7,0,10936.5,0
1986,Dumontia concortum,exposed,0,8,0,11357,0
1986,Dumontia concortum,sheltered,0,7,0,10936.5,0
1986,Dynamena pumila,exposed,0,8,0,11357,0
1986,Dynamena pumila,sheltered,0,7,0,10936.5,0
1986,Ectocarpus,exposed,0,8,0,11357,0
1986,Ectocarpus,sheltered,0,7,0,10936.5,0
1986,Elachista fucicola,exposed,15,8,1.875,11357,0.001320771
1986,Elachista fucicola,sheltered,2,7,0.285714286,10936.5,1.83E-04
1986,Electra pilosa,exposed,0,8,0,11357,0
1986,Electra pilosa,sheltered,0,7,0,10936.5,0
