"","NETWORK.x","PI.x","YEAR_MONTH_DAY_TRANSECT","YEAR.x","MONTH.x","DAY.x","SITE.x","TRANSECT.x","SP_CODE","QUAD","SIDE","FISH.SIZE","COUNT","AREA","GROUP","DIVISION.FAMILY","COMMON.DIVISION.NAME","SIZE","COMMON.NAME","KINGDOM","PHYLUM","CLASS","ORDER","FAMILY","GENUS","SPECIES","SAMPLING_METHOD","NOTES","BLADE_LENGTH_CM","WIDTH_CM","STIPE_LENGTH_CM","WET_WEIGHT","DRY_WEIGHT","PERCENT_COVER","NETWORK.y","PI.y","YEAR.y","MONTH.y","DAY.y","SITE.y","TRANSECT.y","START_LATITUDE","START_LONGITUDE","END_LATITUDE","END_LONGITUDE","START_DEPTH_M","END_DEPTH_M","TEMPERATURE_C","VISIBILITY_M"
"55","KEEN ONE","Byrnes","2016_8_10_South Pepperrell",2016,8,10,"SW Appledore","South Pepperrell","TAAD",NA,NA,"0-10",61,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","South Pepperrell",42.98566,-70.61964,42.98521,-70.61927,5.5,4.6,16,3
"56","KEEN ONE","Byrnes","2016_8_10_North Smith's Cove",2016,8,10,"SW Appledore","North Smith's Cove","TAAD",NA,NA,"0-10",12,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","North Smith's Cove",42.98505,-70.61876,42.984899,-70.618306,6.4,6.5,18,3
"57","KEEN ONE","Byrnes","2016_8_10_South Smith's Cove",2016,8,10,"SW Appledore","South Smith's Cove","TAAD",NA,NA,"0-10",79,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","South Smith's Cove",42.9845,-70.61809,42.98429,-70.61777,5.5,6.5,17.8,3
"58","KEEN ONE","Byrnes","2016_8_10_South Smith's Cove",2016,8,10,"SW Appledore","South Smith's Cove","TAAD",NA,NA,"10-50",3,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2016,8,10,"SW Appledore","South Smith's Cove",42.9845,-70.61809,42.98429,-70.61777,5.5,6.5,17.8,3
"59","KEEN ONE","Byrnes","2015_8_11_North Pepperrell",2015,8,11,"SW Appledore","North Pepperrell","TAAD",NA,NA,"0-10",3,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2015,8,11,"SW Appledore","North Pepperrell",42.9859418235719,-70.6199330370873,42.9857431724667,-70.6201360467821,10.4,11.3,12.8,6
"60","KEEN ONE","Byrnes","2016_8_11_Larus Ledge",2016,8,11,"NW Appledore","Larus Ledge","TAAD",NA,NA,"0-10",13,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2016,8,11,"NW Appledore","Larus Ledge",42.99121,-70.61816,42.99086,-70.6184,6.7,7.6,15,3
"61","KEEN ONE","Byrnes","2016_8_11_North Head",2016,8,11,"NW Appledore","North Head","TAAD",NA,NA,"0-10",4,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2016,8,11,"NW Appledore","North Head",42.9931,-70.61526,42.99285,-70.61564,9.1,8.8,15,1
"62","KEEN ONE","Byrnes","2016_8_11_North Head",2016,8,11,"NW Appledore","North Head","TAAD",NA,NA,"10-50",2,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2016,8,11,"NW Appledore","North Head",42.9931,-70.61526,42.99285,-70.61564,9.1,8.8,15,1
"63","KEEN ONE","Byrnes","2015_8_12_Broadway and 42nd",2015,8,12,"NE Appledore","Broadway and 42nd","TAAD",NA,NA,"0-10",16,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","KEEN ONE","Byrnes","2015_8_12_Norwegian Cove",2015,8,12,"NE Appledore","Norwegian Cove","TAAD",NA,NA,"0-10",21,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","KEEN ONE","Byrnes","2015_8_12_Norwegian Cove",2015,8,12,"NE Appledore","Norwegian Cove","POVI",NA,NA,"0-10",9,80,"Fish","Chordates","Fish",NA,"Pollock","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","keen_fish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","KEEN ONE","Byrnes","2015_8_12_Norwegian Cove",2015,8,12,"NE Appledore","Norwegian Cove","PSAM",NA,NA,"0-10",1,80,"Fish","Chordates","Fish",NA,"Winter flounder","Animalia","Chordata","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pseudopleuronectes","Pseudopleuronectes americanus","keen_fish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","KEEN ONE","Byrnes","2015_8_12_Broadway and 42nd",2015,8,12,"NE Appledore","Broadway and 42nd","URRE",NA,NA,"10-50",60,80,"Fish","Chordates","Fish",NA,"Spotted Hake","Animalia","Chordata","Actinopterygii","Gadiformes","Phycidae","Urophycis","Urophycis regia","keen_fish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","KEEN ONE","Byrnes","2015_8_12_Sandpiper Beach",2015,8,12,"NW Appledore","Sandpiper Beach","TAAD",NA,NA,"YOY",1,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2015,8,12,"NW Appledore","Sandpiper Beach",42.9902022611349,-70.618576426059,42.9899411648511,-70.6189008895307,9.1,5.5,15,7
"69","KEEN ONE","Byrnes","2015_8_12_Sandpiper Beach",2015,8,12,"NW Appledore","Sandpiper Beach","POVI",NA,NA,"10-50",12,80,"Fish","Chordates","Fish",NA,"Pollock","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2015,8,12,"NW Appledore","Sandpiper Beach",42.9902022611349,-70.618576426059,42.9899411648511,-70.6189008895307,9.1,5.5,15,7
"70","KEEN ONE","Byrnes","2015_8_12_South Pepperrell",2015,8,12,"SW Appledore","South Pepperrell","TAON",NA,NA,"0-10",41,80,"Fish","Chordates","Fish",NA,"Tautog or Blackfish","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautoga","Tautoga onitis","keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2015,8,12,"SW Appledore","South Pepperrell",NA,NA,NA,NA,7.6,4.9,15.6,7
"71","KEEN ONE","Byrnes","2015_8_13_Devil's Dance Floor",2015,8,13,"NE Appledore","Devil's Dance Floor","TAAD",NA,NA,"0-10",59,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","KEEN ONE","Byrnes","2015_8_13_Broad Cove",2015,8,13,"NE Appledore","Broad Cove","TAAD",NA,NA,"0-10",1,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","KEEN ONE","Byrnes","2015_8_13_Broad Cove",2015,8,13,"NE Appledore","Broad Cove","POVI",NA,NA,"0-10",17,80,"Fish","Chordates","Fish",NA,"Pollock","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","keen_fish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","KEEN ONE","Byrnes","2015_8_13_Devil's Dance Floor",2015,8,13,"NE Appledore","Devil's Dance Floor","TAAD",NA,NA,"10-50",18,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","KEEN ONE","Byrnes","2015_8_13_Devil's Dance Floor",2015,8,13,"NE Appledore","Devil's Dance Floor","POVI",NA,NA,"10-50",24,80,"Fish","Chordates","Fish",NA,"Pollock","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","keen_fish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","KEEN ONE","Byrnes","2015_8_13_South Smith's Cove",2015,8,13,"SW Appledore","South Smith's Cove","NO_FISH",NA,NA,"YOY",0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove",42.9842899180948,-70.618179962039,42.984621,-70.618363,6.8,7.1,NA,7
"77","KEEN ONE","Byrnes","2015_8_13_North Smith's Cove",2015,8,13,"SW Appledore","North Smith's Cove","TAAD",NA,NA,"0-10",1,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2015,8,13,"SW Appledore","North Smith's Cove",42.9850580357015,-70.6188271287828,42.9849,-70.618378,4.5,4,16,8
"78","KEEN ONE","Byrnes","2015_8_13_South Smith's Cove",2015,8,13,"SW Appledore","South Smith's Cove","NO_FISH",NA,NA,"0-10",0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove",42.9842899180948,-70.618179962039,42.984621,-70.618363,6.8,7.1,NA,7
"79","KEEN ONE","Byrnes","2015_8_13_South Smith's Cove",2015,8,13,"SW Appledore","South Smith's Cove","NO_FISH",NA,NA,"10-50",0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove",42.9842899180948,-70.618179962039,42.984621,-70.618363,6.8,7.1,NA,7
"80","KEEN ONE","Byrnes","2015_8_13_South Smith's Cove",2015,8,13,"SW Appledore","South Smith's Cove","NO_FISH",NA,NA,"50-100",0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove",42.9842899180948,-70.618179962039,42.984621,-70.618363,6.8,7.1,NA,7
"81","KEEN ONE","Byrnes","2015_8_13_South Smith's Cove",2015,8,13,"SW Appledore","South Smith's Cove","NO_FISH",NA,NA,">100",0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2015,8,13,"SW Appledore","South Smith's Cove",42.9842899180948,-70.618179962039,42.984621,-70.618363,6.8,7.1,NA,7
"82","KEEN ONE","Byrnes","2017_8_15_Broad Cove",2017,8,15,"NE Appledore","Broad Cove","POVI",NA,NA,"YOY",3,80,"Fish","Chordates","Fish",NA,"Pollock","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2017,8,15,"NE Appledore","Broad Cove",42.98997,-70.61086,42.99028,-70.61058,10.2,12.3,11,6
"83","KEEN ONE","Byrnes","2017_8_15_Norwegian Cove",2017,8,15,"NE Appledore","Norwegian Cove","POVI",NA,NA,"50-100",49,80,"Fish","Chordates","Fish",NA,"Pollock","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2017,8,15,"NE Appledore","Norwegian Cove",42.99084,-70.61073,42.99131,-70.61073,8.5,7.3,11,4
"84","KEEN ONE","Byrnes","2017_8_15_8 Ball",2017,8,15,"NW Appledore","8 Ball","POVI",NA,NA,"YOY",3,80,"Fish","Chordates","Fish",NA,"Pollock","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2017,8,15,"NW Appledore","8 Ball",42.99151,-70.61778,42.99163,-70.61742,10.3,7,13,4
"85","KEEN ONE","Byrnes","2017_8_15_North Head",2017,8,15,"NW Appledore","North Head","NO_FISH",NA,NA,"YOY",0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2017,8,15,"NW Appledore","North Head",42.99264,-70.61617,42.99253,-70.61647,11.1,11.5,11,6
"86","KEEN ONE","Byrnes","2017_8_15_North Head",2017,8,15,"NW Appledore","North Head","NO_FISH",NA,NA,"0-10",0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2017,8,15,"NW Appledore","North Head",42.99264,-70.61617,42.99253,-70.61647,11.1,11.5,11,6
"87","KEEN ONE","Byrnes","2017_8_15_North Head",2017,8,15,"NW Appledore","North Head","NO_FISH",NA,NA,"10-50",0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2017,8,15,"NW Appledore","North Head",42.99264,-70.61617,42.99253,-70.61647,11.1,11.5,11,6
"88","KEEN ONE","Byrnes","2017_8_15_North Head",2017,8,15,"NW Appledore","North Head","NO_FISH",NA,NA,"50-100",0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2017,8,15,"NW Appledore","North Head",42.99264,-70.61617,42.99253,-70.61647,11.1,11.5,11,6
"89","KEEN ONE","Byrnes","2017_8_15_North Head",2017,8,15,"NW Appledore","North Head","NO_FISH",NA,NA,">100",0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2017,8,15,"NW Appledore","North Head",42.99264,-70.61617,42.99253,-70.61647,11.1,11.5,11,6
"90","KEEN ONE","Byrnes","2017_8_16_Broadway and 42nd",2017,8,16,"NE Appledore","Broadway and 42nd","NO_FISH",NA,NA,"YOY",0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2017,8,16,"NE Appledore","Broadway and 42nd",42.99266,-70.61152,NA,NA,7.7,8.2,11,4
"91","KEEN ONE","Byrnes","2017_8_16_Devil's Dance Floor",2017,8,16,"NE Appledore","Devil's Dance Floor","TAAD",NA,NA,"YOY",1,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2017,8,16,"NE Appledore","Devil's Dance Floor",42.99288,-70.61346,42.99258,-70.6132,8.5,7.1,9,3
"92","KEEN ONE","Byrnes","2017_8_16_Broadway and 42nd",2017,8,16,"NE Appledore","Broadway and 42nd","NO_FISH",NA,NA,"0-10",0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2017,8,16,"NE Appledore","Broadway and 42nd",42.99266,-70.61152,NA,NA,7.7,8.2,11,4
"93","KEEN ONE","Byrnes","2017_8_16_Broadway and 42nd",2017,8,16,"NE Appledore","Broadway and 42nd","NO_FISH",NA,NA,"10-50",0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2017,8,16,"NE Appledore","Broadway and 42nd",42.99266,-70.61152,NA,NA,7.7,8.2,11,4
"94","KEEN ONE","Byrnes","2017_8_16_Broadway and 42nd",2017,8,16,"NE Appledore","Broadway and 42nd","NO_FISH",NA,NA,"50-100",0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2017,8,16,"NE Appledore","Broadway and 42nd",42.99266,-70.61152,NA,NA,7.7,8.2,11,4
"95","KEEN ONE","Byrnes","2017_8_16_Broadway and 42nd",2017,8,16,"NE Appledore","Broadway and 42nd","NO_FISH",NA,NA,">100",0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2017,8,16,"NE Appledore","Broadway and 42nd",42.99266,-70.61152,NA,NA,7.7,8.2,11,4
"96","KEEN ONE","Byrnes","2017_8_16_Sandpiper Beach",2017,8,16,"NW Appledore","Sandpiper Beach","NO_FISH",NA,NA,"YOY",0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2017,8,16,"NW Appledore","Sandpiper Beach",42.99015,-70.61854,42.99049,-70.61826,10.6,8.1,14,3.5
"97","KEEN ONE","Byrnes","2017_8_16_Sandpiper Beach",2017,8,16,"NW Appledore","Sandpiper Beach","NO_FISH",NA,NA,"0-10",0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2017,8,16,"NW Appledore","Sandpiper Beach",42.99015,-70.61854,42.99049,-70.61826,10.6,8.1,14,3.5
"98","KEEN ONE","Byrnes","2017_8_16_Sandpiper Beach",2017,8,16,"NW Appledore","Sandpiper Beach","NO_FISH",NA,NA,"10-50",0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2017,8,16,"NW Appledore","Sandpiper Beach",42.99015,-70.61854,42.99049,-70.61826,10.6,8.1,14,3.5
"99","KEEN ONE","Byrnes","2017_8_16_Sandpiper Beach",2017,8,16,"NW Appledore","Sandpiper Beach","NO_FISH",NA,NA,"50-100",0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2017,8,16,"NW Appledore","Sandpiper Beach",42.99015,-70.61854,42.99049,-70.61826,10.6,8.1,14,3.5
"100","KEEN ONE","Byrnes","2017_8_16_Sandpiper Beach",2017,8,16,"NW Appledore","Sandpiper Beach","NO_FISH",NA,NA,">100",0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2017,8,16,"NW Appledore","Sandpiper Beach",42.99015,-70.61854,42.99049,-70.61826,10.6,8.1,14,3.5
"101","KEEN ONE","Byrnes","2017_8_16_South Smith's Cove",2017,8,16,"SW Appledore","South Smith's Cove","TAAD",NA,NA,"0-10",1,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2017,8,16,"SW Appledore","South Smith's Cove",42.98434,-70.61806,42.98464,-70.61816,7.7,6.6,16,3.5
"102","KEEN ONE","Byrnes","2017_8_16_South Smith's Cove",2017,8,16,"SW Appledore","South Smith's Cove","POVI",NA,NA,"10-50",2,80,"Fish","Chordates","Fish",NA,"Pollock","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2017,8,16,"SW Appledore","South Smith's Cove",42.98434,-70.61806,42.98464,-70.61816,7.7,6.6,16,3.5
"103","KEEN ONE","Byrnes","2017_8_16_South Smith's Cove",2017,8,16,"SW Appledore","South Smith's Cove","POVI",NA,NA,"50-100",4,80,"Fish","Chordates","Fish",NA,"Pollock","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2017,8,16,"SW Appledore","South Smith's Cove",42.98434,-70.61806,42.98464,-70.61816,7.7,6.6,16,3.5
"104","KEEN ONE","Byrnes","2017_8_16_South Smith's Cove",2017,8,16,"SW Appledore","South Smith's Cove","POVI",NA,NA,">100",1,80,"Fish","Chordates","Fish",NA,"Pollock","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2017,8,16,"SW Appledore","South Smith's Cove",42.98434,-70.61806,42.98464,-70.61816,7.7,6.6,16,3.5
"105","KEEN ONE","Byrnes","2017_8_17_Larus Ledge",2017,8,17,"NW Appledore","Larus Ledge","POVI",NA,NA,"0-10",4,80,"Fish","Chordates","Fish",NA,"Pollock","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","keen_fish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","KEEN ONE","Byrnes","2017_8_17_Larus Ledge",2017,8,17,"NW Appledore","Larus Ledge","POVI",NA,NA,"10-50",3,80,"Fish","Chordates","Fish",NA,"Pollock","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius","Pollachius virens","keen_fish",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","KEEN ONE","Byrnes","2017_8_17_North Smith's Cove",2017,8,17,"SW Appledore","North Smith's Cove","NO_FISH",NA,NA,"YOY",0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Smith's Cove",42.98479,-70.61884,42.98486,-70.61826,7.4,5.5,16,3
"108","KEEN ONE","Byrnes","2017_8_17_South Pepperrell",2017,8,17,"SW Appledore","South Pepperrell","NO_FISH",NA,NA,"YOY",0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","South Pepperrell",42.98524,-70.61962,42.98495,-70.61983,7,10,13,3
"109","KEEN ONE","Byrnes","2017_8_17_North Pepperrell",2017,8,17,"SW Appledore","North Pepperrell","TAAD",NA,NA,"0-10",2,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Pepperrell",42.98613,-70.6199,42.98625,-70.61944,7.3,7.3,13,2
"110","KEEN ONE","Byrnes","2017_8_17_North Smith's Cove",2017,8,17,"SW Appledore","North Smith's Cove","NO_FISH",NA,NA,"0-10",0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Smith's Cove",42.98479,-70.61884,42.98486,-70.61826,7.4,5.5,16,3
"111","KEEN ONE","Byrnes","2017_8_17_South Pepperrell",2017,8,17,"SW Appledore","South Pepperrell","NO_FISH",NA,NA,"0-10",0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","South Pepperrell",42.98524,-70.61962,42.98495,-70.61983,7,10,13,3
"112","KEEN ONE","Byrnes","2017_8_17_North Pepperrell",2017,8,17,"SW Appledore","North Pepperrell","TAAD",NA,NA,"10-50",1,80,"Fish","Chordates","Fish",NA,"Cunner","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Tautogolabrus","Tautogolabrus adspersus","keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Pepperrell",42.98613,-70.6199,42.98625,-70.61944,7.3,7.3,13,2
"113","KEEN ONE","Byrnes","2017_8_17_North Smith's Cove",2017,8,17,"SW Appledore","North Smith's Cove","NO_FISH",NA,NA,"10-50",0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"keen_fish",NA,NA,NA,NA,NA,NA,NA,"KEEN ONE","Byrnes",2017,8,17,"SW Appledore","North Smith's Cove",42.98479,-70.61884,42.98486,-70.61826,7.4,5.5,16,3
